Time, ax, ay, az, gx, gy, gz
0.000047, 1222, -2151, 441, -740, -708, 597
0.000209, 1222, -2151, 441, -740, -708, 597
0.000349, 1222, -2151, 441, -740, -708, 597
0.000488, 1222, -2151, 441, -740, -708, 597
0.000626, 1222, -2151, 441, -740, -708, 597
0.000767, 1222, -2151, 441, -740, -708, 597
0.000907, 1441, -2134, 659, -369, -537, -255
0.001052, 1441, -2134, 659, -369, -537, -255
0.001186, 1441, -2134, 659, -369, -537, -255
0.001325, 1441, -2134, 659, -369, -537, -255
0.001462, 1441, -2134, 659, -369, -537, -255
0.001600, 1441, -2134, 659, -369, -537, -255
0.001754, 1441, -2134, 659, -369, -537, -255
0.001893, 900, -2087, 838, 101, -170, -995
0.002034, 900, -2087, 838, 101, -170, -995
0.002173, 900, -2087, 838, 101, -170, -995
0.002310, 900, -2087, 838, 101, -170, -995
0.002447, 900, -2087, 838, 101, -170, -995
0.002584, 900, -2087, 838, 101, -170, -995
0.002722, 900, -2087, 838, 101, -170, -995
0.002859, 358, -2059, 876, 587, 300, -1272
0.003000, 358, -2059, 876, 587, 300, -1272
0.003139, 358, -2059, 876, 587, 300, -1272
0.003276, 358, -2059, 876, 587, 300, -1272
0.003413, 358, -2059, 876, 587, 300, -1272
0.003550, 358, -2059, 876, 587, 300, -1272
0.003688, 358, -2059, 876, 587, 300, -1272
0.003827, 453, -2076, 634, 1019, 658, -1355
0.003966, 453, -2076, 634, 1019, 658, -1355
0.004104, 453, -2076, 634, 1019, 658, -1355
0.004242, 453, -2076, 634, 1019, 658, -1355
0.004380, 453, -2076, 634, 1019, 658, -1355
0.004517, 453, -2076, 634, 1019, 658, -1355
0.004655, 453, -2076, 634, 1019, 658, -1355
0.004792, 453, -2076, 634, 1019, 658, -1355
0.004930, 256, -2092, 377, 1320, 822, -1549
0.005071, 256, -2092, 377, 1320, 822, -1549
0.005213, 256, -2092, 377, 1320, 822, -1549
0.005354, 256, -2092, 377, 1320, 822, -1549
0.005493, 256, -2092, 377, 1320, 822, -1549
0.005630, 256, -2092, 377, 1320, 822, -1549
