Time, ax, ay, az, gx, gy, gz
0.000018, 691, -2093, 457, -336, -255, -9
0.000185, 691, -2093, 457, -336, -255, -9
0.000327, 691, -2093, 457, -336, -255, -9
0.000465, 691, -2093, 457, -336, -255, -9
0.000603, 691, -2093, 457, -336, -255, -9
0.000740, 691, -2093, 457, -336, -255, -9
0.000889, 738, -2108, 682, 56, -75, -422
0.001027, 738, -2108, 682, 56, -75, -422
0.001166, 738, -2108, 682, 56, -75, -422
0.001305, 738, -2108, 682, 56, -75, -422
0.001443, 738, -2108, 682, 56, -75, -422
0.001580, 738, -2108, 682, 56, -75, -422
0.001717, 738, -2108, 682, 56, -75, -422
0.001855, 738, -2108, 682, 56, -75, -422
0.001992, 453, -2080, 595, 555, 76, -797
0.002134, 453, -2080, 595, 555, 76, -797
0.002271, 453, -2080, 595, 555, 76, -797
0.002408, 453, -2080, 595, 555, 76, -797
0.002546, 453, -2080, 595, 555, 76, -797
0.002683, 453, -2080, 595, 555, 76, -797
0.002820, 453, -2080, 595, 555, 76, -797
0.002958, -184, -2046, -2, 850, 197, -897
0.003100, -184, -2046, -2, 850, 197, -897
0.003237, -184, -2046, -2, 850, 197, -897
0.003374, -184, -2046, -2, 850, 197, -897
0.003512, -184, -2046, -2, 850, 197, -897
0.003649, -184, -2046, -2, 850, 197, -897
0.003787, -184, -2046, -2, 850, 197, -897
0.003924, -750, -2035, -556, 683, 253, -581
0.004062, -750, -2035, -556, 683, 253, -581
0.004200, -750, -2035, -556, 683, 253, -581
0.004338, -750, -2035, -556, 683, 253, -581
0.004477, -750, -2035, -556, 683, 253, -581
0.004614, -750, -2035, -556, 683, 253, -581
0.004751, -750, -2035, -556, 683, 253, -581
0.004888, -750, -2035, -556, 683, 253, -581
0.005026, -547, -2019, -211, 367, 197, -96
0.005167, -547, -2019, -211, 367, 197, -96
0.005309, -547, -2019, -211, 367, 197, -96
0.005447, -547, -2019, -211, 367, 197, -96
0.005585, -547, -2019, -211, 367, 197, -96
0.005722, -547, -2019, -211, 367, 197, -96
0.005861, -547, -2019, -211, 367, 197, -96
0.005998, -43, -2022, 93, 326, 99, 68
0.006139, -43, -2022, 93, 326, 99, 68
0.006277, -43, -2022, 93, 326, 99, 68
0.006417, -43, -2022, 93, 326, 99, 68
0.006554, -43, -2022, 93, 326, 99, 68
0.006693, -43, -2022, 93, 326, 99, 68
0.006830, -43, -2022, 93, 326, 99, 68
0.006969, -193, -2033, -400, 280, 78, 3
0.007106, -193, -2033, -400, 280, 78, 3
0.007244, -193, -2033, -400, 280, 78, 3
0.007382, -193, -2033, -400, 280, 78, 3
0.007519, -193, -2033, -400, 280, 78, 3
0.007656, -193, -2033, -400, 280, 78, 3
0.007794, -193, -2033, -400, 280, 78, 3
0.007931, -193, -2033, -400, 280, 78, 3
0.008068, -470, -2033, -582, -44, 112, 177
0.008210, -470, -2033, -582, -44, 112, 177
0.008349, -470, -2033, -582, -44, 112, 177
0.008487, -470, -2033, -582, -44, 112, 177
0.008625, -470, -2033, -582, -44, 112, 177
0.008762, -470, -2033, -582, -44, 112, 177
0.008899, -470, -2033, -582, -44, 112, 177
0.009037, -268, -2050, -241, -343, 85, 476
0.009178, -268, -2050, -241, -343, 85, 476
0.009316, -268, -2050, -241, -343, 85, 476
0.009453, -268, -2050, -241, -343, 85, 476
0.009590, -268, -2050, -241, -343, 85, 476
0.009728, -268, -2050, -241, -343, 85, 476
0.009865, -268, -2050, -241, -343, 85, 476
0.010002, 134, -2067, -43, -435, 35, 556
0.010140, 134, -2067, -43, -435, 35, 556
0.010278, 134, -2067, -43, -435, 35, 556
0.010416, 134, -2067, -43, -435, 35, 556
0.010553, 134, -2067, -43, -435, 35, 556
0.010690, 134, -2067, -43, -435, 35, 556
0.010827, 134, -2067, -43, -435, 35, 556
0.010965, 134, -2067, -43, -435, 35, 556
0.011102, 352, -2055, -14, -422, 32, 387
0.011243, 352, -2055, -14, -422, 32, 387
0.011382, 352, -2055, -14, -422, 32, 387
0.011519, 352, -2055, -14, -422, 32, 387
0.011656, 352, -2055, -14, -422, 32, 387
0.011793, 352, -2055, -14, -422, 32, 387
0.011932, 352, -2055, -14, -422, 32, 387
0.012069, 375, -2052, 22, -379, 46, 144
0.012211, 375, -2052, 22, -379, 46, 144
0.012349, 375, -2052, 22, -379, 46, 144
0.012488, 375, -2052, 22, -379, 46, 144
0.012625, 375, -2052, 22, -379, 46, 144
0.012762, 375, -2052, 22, -379, 46, 144
0.012899, 375, -2052, 22, -379, 46, 144
0.013037, 375, -2052, 22, -379, 46, 144
0.013174, 473, -2082, 203, -269, 58, -94
0.013316, 473, -2082, 203, -269, 58, -94
0.013453, 473, -2082, 203, -269, 58, -94
0.013591, 473, -2082, 203, -269, 58, -94
0.013760, 473, -2082, 203, -269, 58, -94
0.013905, 473, -2082, 203, -269, 58, -94
0.014043, 473, -2082, 203, -269, 58, -94
0.014182, 479, -2100, 335, -42, 88, -386
0.014323, 479, -2100, 335, -42, 88, -386
0.014462, 479, -2100, 335, -42, 88, -386
0.014599, 479, -2100, 335, -42, 88, -386
0.014738, 479, -2100, 335, -42, 88, -386
0.014875, 479, -2100, 335, -42, 88, -386
0.015013, 479, -2100, 335, -42, 88, -386
0.015150, 154, -2102, 96, 139, 141, -610
0.015292, 154, -2102, 96, 139, 141, -610
0.015430, 154, -2102, 96, 139, 141, -610
0.015568, 154, -2102, 96, 139, 141, -610
0.015706, 154, -2102, 96, 139, 141, -610
0.015844, 154, -2102, 96, 139, 141, -610
0.015981, 154, -2102, 96, 139, 141, -610
0.016119, -53, -2110, 126, 195, 182, -615
0.016260, -53, -2110, 126, 195, 182, -615
0.016399, -53, -2110, 126, 195, 182, -615
0.016537, -53, -2110, 126, 195, 182, -615
0.016676, -53, -2110, 126, 195, 182, -615
0.016813, -53, -2110, 126, 195, 182, -615
0.016950, -53, -2110, 126, 195, 182, -615
0.017088, -53, -2110, 126, 195, 182, -615
0.017225, 309, -2072, 852, 490, 177, -622
0.017366, 309, -2072, 852, 490, 177, -622
0.017505, 309, -2072, 852, 490, 177, -622
0.017643, 309, -2072, 852, 490, 177, -622
0.017780, 309, -2072, 852, 490, 177, -622
0.017919, 309, -2072, 852, 490, 177, -622
0.018056, 309, -2072, 852, 490, 177, -622
0.018193, 844, -1975, 1319, 1266, 187, -968
0.018335, 844, -1975, 1319, 1266, 187, -968
0.018473, 844, -1975, 1319, 1266, 187, -968
0.018610, 844, -1975, 1319, 1266, 187, -968
0.018748, 844, -1975, 1319, 1266, 187, -968
0.018885, 844, -1975, 1319, 1266, 187, -968
0.019022, 844, -1975, 1319, 1266, 187, -968
0.019160, 683, -1994, 448, 2066, 305, -1533
0.019302, 683, -1994, 448, 2066, 305, -1533
0.019440, 683, -1994, 448, 2066, 305, -1533
0.019577, 683, -1994, 448, 2066, 305, -1533
0.019715, 683, -1994, 448, 2066, 305, -1533
0.019852, 683, -1994, 448, 2066, 305, -1533
0.019989, 683, -1994, 448, 2066, 305, -1533
0.020127, 683, -1994, 448, 2066, 305, -1533
0.020265, -499, -2090, -1632, 1887, 469, -1698
0.020407, -499, -2090, -1632, 1887, 469, -1698
0.020545, -499, -2090, -1632, 1887, 469, -1698
0.020682, -499, -2090, -1632, 1887, 469, -1698
0.020819, -499, -2090, -1632, 1887, 469, -1698
0.020957, -499, -2090, -1632, 1887, 469, -1698
0.021095, -499, -2090, -1632, 1887, 469, -1698
0.021232, -1419, -2023, -2294, 476, 509, -1002
0.021374, -1419, -2023, -2294, 476, 509, -1002
0.021512, -1419, -2023, -2294, 476, 509, -1002
0.021648, -1419, -2023, -2294, 476, 509, -1002
0.021784, -1419, -2023, -2294, 476, 509, -1002
0.021919, -1419, -2023, -2294, 476, 509, -1002
0.022055, -1419, -2023, -2294, 476, 509, -1002
0.022191, -759, -1980, -622, -809, 367, -75
0.022327, -759, -1980, -622, -809, 367, -75
0.022462, -759, -1980, -622, -809, 367, -75
0.022598, -759, -1980, -622, -809, 367, -75
0.022734, -759, -1980, -622, -809, 367, -75
0.022869, -759, -1980, -622, -809, 367, -75
0.023005, -759, -1980, -622, -809, 367, -75
0.023141, -759, -1980, -622, -809, 367, -75
0.023276, 256, -2067, 458, -1050, 200, 97
0.023412, 256, -2067, 458, -1050, 200, 97
0.023548, 256, -2067, 458, -1050, 200, 97
0.023684, 256, -2067, 458, -1050, 200, 97
0.023819, 256, -2067, 458, -1050, 200, 97
0.023955, 256, -2067, 458, -1050, 200, 97
0.024090, 256, -2067, 458, -1050, 200, 97
0.024226, 368, -2111, 356, -776, 167, -292
0.024363, 368, -2111, 356, -776, 167, -292
0.024502, 368, -2111, 356, -776, 167, -292
0.024640, 368, -2111, 356, -776, 167, -292
0.024777, 368, -2111, 356, -776, 167, -292
0.024915, 368, -2111, 356, -776, 167, -292
0.025053, 368, -2111, 356, -776, 167, -292
0.025191, 368, -2111, 356, -776, 167, -292
0.025329, 170, -2098, 289, -459, 191, -564
0.025471, 170, -2098, 289, -459, 191, -564
0.025609, 170, -2098, 289, -459, 191, -564
0.025748, 170, -2098, 289, -459, 191, -564
0.025885, 170, -2098, 289, -459, 191, -564
0.026023, 170, -2098, 289, -459, 191, -564
0.026162, 170, -2098, 289, -459, 191, -564
0.026300, 2, -2075, 141, -209, 176, -603
0.026442, 2, -2075, 141, -209, 176, -603
0.026580, 2, -2075, 141, -209, 176, -603
0.026717, 2, -2075, 141, -209, 176, -603
0.026863, 2, -2075, 141, -209, 176, -603
0.027000, 2, -2075, 141, -209, 176, -603
0.027139, 2, -2075, 141, -209, 176, -603
0.027276, -87, -2068, 101, -84, 169, -520
0.027418, -87, -2068, 101, -84, 169, -520
0.027555, -87, -2068, 101, -84, 169, -520
0.027692, -87, -2068, 101, -84, 169, -520
0.027830, -87, -2068, 101, -84, 169, -520
0.027967, -87, -2068, 101, -84, 169, -520
0.028104, -87, -2068, 101, -84, 169, -520
0.028241, -87, -2068, 101, -84, 169, -520
0.028379, 127, -2047, 579, 132, 158, -468
0.028521, 127, -2047, 579, 132, 158, -468
0.028659, 127, -2047, 579, 132, 158, -468
0.028797, 127, -2047, 579, 132, 158, -468
0.028935, 127, -2047, 579, 132, 158, -468
0.029072, 127, -2047, 579, 132, 158, -468
0.029209, 127, -2047, 579, 132, 158, -468
0.029346, 524, -2018, 1039, 720, 132, -651
0.029488, 524, -2018, 1039, 720, 132, -651
0.029626, 524, -2018, 1039, 720, 132, -651
0.029764, 524, -2018, 1039, 720, 132, -651
0.029901, 524, -2018, 1039, 720, 132, -651
0.030038, 524, -2018, 1039, 720, 132, -651
0.030176, 524, -2018, 1039, 720, 132, -651
0.030313, 451, -2039, 127, 1313, 172, -1038
