Time, ax, ay, az, gx, gy, gz
0.000018, 425, -2033, 132, -22, 620, -911
0.000187, 425, -2033, 132, -22, 620, -911
0.000327, 425, -2033, 132, -22, 620, -911
0.000465, 425, -2033, 132, -22, 620, -911
0.000603, 425, -2033, 132, -22, 620, -911
0.000742, 425, -2033, 132, -22, 620, -911
0.000876, 425, -2033, 132, -22, 620, -911
0.001014, 282, -2045, 336, 33, 677, -1217
0.001156, 282, -2045, 336, 33, 677, -1217
0.001295, 282, -2045, 336, 33, 677, -1217
0.001433, 282, -2045, 336, 33, 677, -1217
0.001571, 282, -2045, 336, 33, 677, -1217
0.001709, 282, -2045, 336, 33, 677, -1217
0.001847, 282, -2045, 336, 33, 677, -1217
0.001986, -159, -2083, 301, 203, 840, -1310
0.002127, -159, -2083, 301, 203, 840, -1310
0.002266, -159, -2083, 301, 203, 840, -1310
0.002404, -159, -2083, 301, 203, 840, -1310
0.002542, -159, -2083, 301, 203, 840, -1310
0.002680, -159, -2083, 301, 203, 840, -1310
0.002819, -159, -2083, 301, 203, 840, -1310
0.002957, -531, -2071, 117, 317, 978, -1080
0.003096, -531, -2071, 117, 317, 978, -1080
0.003234, -531, -2071, 117, 317, 978, -1080
0.003374, -531, -2071, 117, 317, 978, -1080
0.003512, -531, -2071, 117, 317, 978, -1080
0.003651, -531, -2071, 117, 317, 978, -1080
0.003789, -531, -2071, 117, 317, 978, -1080
0.003927, -531, -2071, 117, 317, 978, -1080
0.004066, -91, -2054, 87, 328, 933, -804
0.004207, -91, -2054, 87, 328, 933, -804
0.004346, -91, -2054, 87, 328, 933, -804
0.004484, -91, -2054, 87, 328, 933, -804
0.004622, -91, -2054, 87, 328, 933, -804
0.004761, -91, -2054, 87, 328, 933, -804
0.004899, -91, -2054, 87, 328, 933, -804
0.005037, 541, -2088, 179, 351, 763, -959
0.005179, 541, -2088, 179, 351, 763, -959
0.005318, 541, -2088, 179, 351, 763, -959
0.005457, 541, -2088, 179, 351, 763, -959
0.005596, 541, -2088, 179, 351, 763, -959
0.005735, 541, -2088, 179, 351, 763, -959
0.005873, 541, -2088, 179, 351, 763, -959
0.006010, 551, -2102, 432, 461, 692, -1402
0.006152, 551, -2102, 432, 461, 692, -1402
0.006290, 551, -2102, 432, 461, 692, -1402
0.006429, 551, -2102, 432, 461, 692, -1402
0.006567, 551, -2102, 432, 461, 692, -1402
0.006706, 551, -2102, 432, 461, 692, -1402
0.006843, 551, -2102, 432, 461, 692, -1402
0.006981, 551, -2102, 432, 461, 692, -1402
