Time, ax, ay, az, gx, gy, gz
0.017457, -456, -2074, -4424, 4194, 538, -184
0.017598, -456, -2074, -4424, 4194, 538, -184
0.017735, -456, -2074, -4424, 4194, 538, -184
0.017873, -456, -2074, -4424, 4194, 538, -184
0.018012, -419, -1983, -4262, 1448, 466, 104
0.018155, -419, -1983, -4262, 1448, 466, 104
0.018293, -419, -1983, -4262, 1448, 466, 104
0.018431, -419, -1983, -4262, 1448, 466, 104
0.018569, -419, -1983, -4262, 1448, 466, 104
0.018708, -419, -1983, -4262, 1448, 466, 104
0.018843, -419, -1983, -4262, 1448, 466, 104
0.018981, -167, -1917, -3033, -677, 14, 323
0.019123, -167, -1917, -3033, -677, 14, 323
0.019261, -167, -1917, -3033, -677, 14, 323
0.019400, -167, -1917, -3033, -677, 14, 323
0.019538, -167, -1917, -3033, -677, 14, 323
0.019676, -167, -1917, -3033, -677, 14, 323
0.019815, -167, -1917, -3033, -677, 14, 323
0.019953, -167, -1917, -3033, -677, 14, 323
0.020091, -44, -2034, -2077, -2528, -124, 367
0.020233, -44, -2034, -2077, -2528, -124, 367
0.020371, -44, -2034, -2077, -2528, -124, 367
0.020509, -44, -2034, -2077, -2528, -124, 367
0.020647, -44, -2034, -2077, -2528, -124, 367
0.020787, -44, -2034, -2077, -2528, -124, 367
0.020925, -44, -2034, -2077, -2528, -124, 367
0.021064, -99, -2075, -448, -3696, -198, 398
0.021205, -99, -2075, -448, -3696, -198, 398
0.021343, -99, -2075, -448, -3696, -198, 398
0.021482, -99, -2075, -448, -3696, -198, 398
0.021620, -99, -2075, -448, -3696, -198, 398
0.021758, -99, -2075, -448, -3696, -198, 398
0.021896, -99, -2075, -448, -3696, -198, 398
0.022034, -121, -2030, 341, -3970, -320, 464
0.022176, -121, -2030, 341, -3970, -320, 464
0.022314, -121, -2030, 341, -3970, -320, 464
0.022453, -121, -2030, 341, -3970, -320, 464
0.022591, -121, -2030, 341, -3970, -320, 464
0.022729, -121, -2030, 341, -3970, -320, 464
0.022867, -121, -2030, 341, -3970, -320, 464
0.023005, -102, -2030, 140, -4081, -250, 533
0.023144, -102, -2030, 140, -4081, -250, 533
0.023282, -102, -2030, 140, -4081, -250, 533
0.023420, -102, -2030, 140, -4081, -250, 533
0.023559, -102, -2030, 140, -4081, -250, 533
0.023697, -102, -2030, 140, -4081, -250, 533
0.023834, -102, -2030, 140, -4081, -250, 533
0.023972, -102, -2030, 140, -4081, -250, 533
0.024110, -105, -2055, 12, -4206, -177, 605
0.024252, -105, -2055, 12, -4206, -177, 605
0.024390, -105, -2055, 12, -4206, -177, 605
0.024529, -105, -2055, 12, -4206, -177, 605
0.024667, -105, -2055, 12, -4206, -177, 605
0.024805, -105, -2055, 12, -4206, -177, 605
0.024943, -105, -2055, 12, -4206, -177, 605
0.025081, -111, -2058, 55, -4190, -213, 687
0.025222, -111, -2058, 55, -4190, -213, 687
0.025360, -111, -2058, 55, -4190, -213, 687
0.025498, -111, -2058, 55, -4190, -213, 687
0.025635, -111, -2058, 55, -4190, -213, 687
0.025791, -111, -2058, 55, -4190, -213, 687
0.025929, -111, -2058, 55, -4190, -213, 687
0.026067, -109, -2060, 64, -4122, -288, 768
0.026208, -109, -2060, 64, -4122, -288, 768
0.026347, -109, -2060, 64, -4122, -288, 768
0.026484, -109, -2060, 64, -4122, -288, 768
0.026621, -109, -2060, 64, -4122, -288, 768
0.026759, -109, -2060, 64, -4122, -288, 768
0.026896, -109, -2060, 64, -4122, -288, 768
0.027034, -109, -2060, 64, -4122, -288, 768
0.027172, -107, -2065, 81, -4068, -291, 832
0.027313, -107, -2065, 81, -4068, -291, 832
0.027451, -107, -2065, 81, -4068, -291, 832
0.027589, -107, -2065, 81, -4068, -291, 832
0.027726, -107, -2065, 81, -4068, -291, 832
0.027863, -107, -2065, 81, -4068, -291, 832
0.028000, -107, -2065, 81, -4068, -291, 832
0.028137, -114, -2059, 127, -4038, -140, 866
