Time, ax, ay, az, gx, gy, gz
0.000024, -218, 8, 1879, -435, -637, 753
0.000188, -218, 8, 1879, -435, -637, 753
0.000329, -218, 8, 1879, -435, -637, 753
0.000467, -218, 8, 1879, -435, -637, 753
0.000604, -218, 8, 1879, -435, -637, 753
0.000741, -218, 8, 1879, -435, -637, 753
0.000879, -218, 8, 1879, -435, -637, 753
0.001017, 1513, 81, 2296, -389, -620, 528
0.001154, 1513, 81, 2296, -389, -620, 528
0.001292, 1513, 81, 2296, -389, -620, 528
0.001424, 1513, 81, 2296, -389, -620, 528
0.001561, 1513, 81, 2296, -389, -620, 528
0.001698, 1513, 81, 2296, -389, -620, 528
0.001835, 1513, 81, 2296, -389, -620, 528
0.001966, 1513, 81, 2296, -389, -620, 528
0.002103, 2603, 209, 2558, -50, -506, -695
0.002241, 2603, 209, 2558, -50, -506, -695
0.002378, 2603, 209, 2558, -50, -506, -695
0.002514, 2603, 209, 2558, -50, -506, -695
0.002651, 2603, 209, 2558, -50, -506, -695
0.002788, 2603, 209, 2558, -50, -506, -695
0.002926, 2603, 209, 2558, -50, -506, -695
0.003063, 1866, 466, 2395, 344, -254, -2123
0.003200, 1866, 466, 2395, 344, -254, -2123
0.003337, 1866, 466, 2395, 344, -254, -2123
0.003474, 1866, 466, 2395, 344, -254, -2123
0.003611, 1866, 466, 2395, 344, -254, -2123
0.003748, 1866, 466, 2395, 344, -254, -2123
0.003885, 1866, 466, 2395, 344, -254, -2123
0.004022, 1866, 466, 2395, 344, -254, -2123
0.004159, 281, 479, 1977, 768, 281, -2862
0.004296, 281, 479, 1977, 768, 281, -2862
0.004432, 281, 479, 1977, 768, 281, -2862
0.004569, 281, 479, 1977, 768, 281, -2862
0.004706, 281, 479, 1977, 768, 281, -2862
0.004843, 281, 479, 1977, 768, 281, -2862
0.004980, 281, 479, 1977, 768, 281, -2862
0.005117, -908, 510, 1395, 1024, 904, -2570
0.005254, -908, 510, 1395, 1024, 904, -2570
0.005391, -908, 510, 1395, 1024, 904, -2570
0.005529, -908, 510, 1395, 1024, 904, -2570
0.005668, -908, 510, 1395, 1024, 904, -2570
0.005807, -908, 510, 1395, 1024, 904, -2570
0.005946, -908, 510, 1395, 1024, 904, -2570
0.006084, -962, 592, 1490, 972, 1350, -1645
0.006222, -962, 592, 1490, 972, 1350, -1645
0.006359, -962, 592, 1490, 972, 1350, -1645
0.006496, -962, 592, 1490, 972, 1350, -1645
0.006633, -962, 592, 1490, 972, 1350, -1645
0.006770, -962, 592, 1490, 972, 1350, -1645
0.006907, -962, 592, 1490, 972, 1350, -1645
0.007044, -962, 592, 1490, 972, 1350, -1645
0.007181, -874, 412, 1956, 966, 1599, -771
0.007318, -874, 412, 1956, 966, 1599, -771
0.007455, -874, 412, 1956, 966, 1599, -771
0.007592, -874, 412, 1956, 966, 1599, -771
0.007729, -874, 412, 1956, 966, 1599, -771
0.007866, -874, 412, 1956, 966, 1599, -771
0.008002, -874, 412, 1956, 966, 1599, -771
0.008139, -1862, 318, 1773, 911, 1711, 265
0.008276, -1862, 318, 1773, 911, 1711, 265
0.008413, -1862, 318, 1773, 911, 1711, 265
0.008550, -1862, 318, 1773, 911, 1711, 265
0.008687, -1862, 318, 1773, 911, 1711, 265
0.008824, -1862, 318, 1773, 911, 1711, 265
0.008961, -1862, 318, 1773, 911, 1711, 265
0.009097, -1862, 318, 1773, 911, 1711, 265
0.009234, -1935, 485, 1619, 582, 1569, 1846
0.009371, -1935, 485, 1619, 582, 1569, 1846
0.009508, -1935, 485, 1619, 582, 1569, 1846
0.009645, -1935, 485, 1619, 582, 1569, 1846
0.009782, -1935, 485, 1619, 582, 1569, 1846
0.009919, -1935, 485, 1619, 582, 1569, 1846
0.010056, -1935, 485, 1619, 582, 1569, 1846
0.010193, 371, 510, 2012, 277, 970, 2882
0.010330, 371, 510, 2012, 277, 970, 2882
0.010467, 371, 510, 2012, 277, 970, 2882
0.010603, 371, 510, 2012, 277, 970, 2882
0.010740, 371, 510, 2012, 277, 970, 2882
0.010877, 371, 510, 2012, 277, 970, 2882
0.011014, 371, 510, 2012, 277, 970, 2882
0.011151, 2587, 439, 2360, 38, 117, 2253
0.011288, 2587, 439, 2360, 38, 117, 2253
0.011425, 2587, 439, 2360, 38, 117, 2253
0.011562, 2587, 439, 2360, 38, 117, 2253
0.011698, 2587, 439, 2360, 38, 117, 2253
0.011835, 2587, 439, 2360, 38, 117, 2253
0.011972, 2587, 439, 2360, 38, 117, 2253
0.012108, 2587, 439, 2360, 38, 117, 2253
0.012245, 3066, 430, 2350, -113, -477, 523
0.012382, 3066, 430, 2350, -113, -477, 523
0.012519, 3066, 430, 2350, -113, -477, 523
0.012656, 3066, 430, 2350, -113, -477, 523
0.012793, 3066, 430, 2350, -113, -477, 523
0.012929, 3066, 430, 2350, -113, -477, 523
0.013066, 3066, 430, 2350, -113, -477, 523
0.013235, 2682, 436, 2222, -8, -702, -1314
0.013375, 2682, 436, 2222, -8, -702, -1314
0.013512, 2682, 436, 2222, -8, -702, -1314
0.013649, 2682, 436, 2222, -8, -702, -1314
0.013786, 2682, 436, 2222, -8, -702, -1314
0.013922, 2682, 436, 2222, -8, -702, -1314
0.014059, 2682, 436, 2222, -8, -702, -1314
0.014196, 1610, 468, 2073, 329, -597, -2810
0.014333, 1610, 468, 2073, 329, -597, -2810
0.014470, 1610, 468, 2073, 329, -597, -2810
0.014607, 1610, 468, 2073, 329, -597, -2810
0.014744, 1610, 468, 2073, 329, -597, -2810
0.014881, 1610, 468, 2073, 329, -597, -2810
0.015018, 1610, 468, 2073, 329, -597, -2810
0.015154, 1610, 468, 2073, 329, -597, -2810
0.015291, -852, 429, 1979, 798, 23, -3244
0.015428, -852, 429, 1979, 798, 23, -3244
0.015565, -852, 429, 1979, 798, 23, -3244
0.015702, -852, 429, 1979, 798, 23, -3244
0.015839, -852, 429, 1979, 798, 23, -3244
0.015975, -852, 429, 1979, 798, 23, -3244
0.016112, -852, 429, 1979, 798, 23, -3244
0.016249, -2050, 391, 1858, 1293, 856, -2149
0.016386, -2050, 391, 1858, 1293, 856, -2149
0.016523, -2050, 391, 1858, 1293, 856, -2149
0.016659, -2050, 391, 1858, 1293, 856, -2149
0.016796, -2050, 391, 1858, 1293, 856, -2149
0.016933, -2050, 391, 1858, 1293, 856, -2149
0.017070, -2050, 391, 1858, 1293, 856, -2149
0.017206, -2050, 391, 1858, 1293, 856, -2149
0.017343, -243, 217, 2041, 1654, 1262, -932
0.017480, -243, 217, 2041, 1654, 1262, -932
0.017617, -243, 217, 2041, 1654, 1262, -932
0.017754, -243, 217, 2041, 1654, 1262, -932
0.017891, -243, 217, 2041, 1654, 1262, -932
0.018027, -243, 217, 2041, 1654, 1262, -932
0.018164, -243, 217, 2041, 1654, 1262, -932
0.018296, 656, 19, 2625, 1970, 1346, -783
0.018434, 656, 19, 2625, 1970, 1346, -783
0.018571, 656, 19, 2625, 1970, 1346, -783
0.018708, 656, 19, 2625, 1970, 1346, -783
0.018846, 656, 19, 2625, 1970, 1346, -783
0.018982, 656, 19, 2625, 1970, 1346, -783
0.019119, 656, 19, 2625, 1970, 1346, -783
0.019256, 262, 333, 2258, 2241, 1448, -857
0.019393, 262, 333, 2258, 2241, 1448, -857
0.019530, 262, 333, 2258, 2241, 1448, -857
0.019666, 262, 333, 2258, 2241, 1448, -857
0.019803, 262, 333, 2258, 2241, 1448, -857
0.019940, 262, 333, 2258, 2241, 1448, -857
0.020077, 262, 333, 2258, 2241, 1448, -857
