Time, ax, ay, az, gx, gy, gz
0.000016, 604, 230, 1548, 314, 516, -781
0.000180, 604, 230, 1548, 314, 516, -781
0.000319, -167, 240, 1629, 21, 649, -778
0.000461, -167, 240, 1629, 21, 649, -778
0.000595, -167, 240, 1629, 21, 649, -778
0.000734, -167, 240, 1629, 21, 649, -778
0.000870, -167, 240, 1629, 21, 649, -778
0.001008, -167, 240, 1629, 21, 649, -778
0.001145, -167, 240, 1629, 21, 649, -778
0.001282, 259, 424, 1862, -48, 826, -529
0.001419, 259, 424, 1862, -48, 826, -529
0.001555, 259, 424, 1862, -48, 826, -529
0.001692, 259, 424, 1862, -48, 826, -529
0.001829, 259, 424, 1862, -48, 826, -529
0.001966, 259, 424, 1862, -48, 826, -529
0.002103, 259, 424, 1862, -48, 826, -529
0.002239, 259, 424, 1862, -48, 826, -529
0.002376, 1010, 505, 2071, 12, 936, -722
0.002515, 1010, 505, 2071, 12, 936, -722
0.002652, 1010, 505, 2071, 12, 936, -722
0.002789, 1010, 505, 2071, 12, 936, -722
0.002926, 1010, 505, 2071, 12, 936, -722
0.003063, 1010, 505, 2071, 12, 936, -722
0.003200, 1010, 505, 2071, 12, 936, -722
0.003336, 1646, 547, 2073, 40, 999, -1307
0.003474, 1646, 547, 2073, 40, 999, -1307
0.003610, 1646, 547, 2073, 40, 999, -1307
0.003747, 1646, 547, 2073, 40, 999, -1307
0.003884, 1646, 547, 2073, 40, 999, -1307
0.004021, 1646, 547, 2073, 40, 999, -1307
0.004158, 1646, 547, 2073, 40, 999, -1307
0.004295, 1646, 547, 2073, 40, 999, -1307
0.004431, 2105, 516, 2003, 61, 971, -2260
0.004569, 2105, 516, 2003, 61, 971, -2260
0.004705, 2105, 516, 2003, 61, 971, -2260
0.004842, 2105, 516, 2003, 61, 971, -2260
0.004979, 2105, 516, 2003, 61, 971, -2260
0.005116, 2105, 516, 2003, 61, 971, -2260
0.005255, 2105, 516, 2003, 61, 971, -2260
0.005392, 1052, 356, 2033, 186, 1021, -3258
0.005529, 1052, 356, 2033, 186, 1021, -3258
0.005666, 1052, 356, 2033, 186, 1021, -3258
0.005803, 1052, 356, 2033, 186, 1021, -3258
0.005939, 1052, 356, 2033, 186, 1021, -3258
0.006076, 1052, 356, 2033, 186, 1021, -3258
0.006213, 1052, 356, 2033, 186, 1021, -3258
0.006351, -1035, 215, 1823, 406, 1197, -3288
0.006489, -1035, 215, 1823, 406, 1197, -3288
0.006626, -1035, 215, 1823, 406, 1197, -3288
0.006763, -1035, 215, 1823, 406, 1197, -3288
0.006899, -1035, 215, 1823, 406, 1197, -3288
0.007036, -1035, 215, 1823, 406, 1197, -3288
0.007173, -1035, 215, 1823, 406, 1197, -3288
0.007310, -1035, 215, 1823, 406, 1197, -3288
0.007447, -1906, 232, 1414, 476, 1221, -2168
0.007584, -1906, 232, 1414, 476, 1221, -2168
0.007720, -1906, 232, 1414, 476, 1221, -2168
0.007857, -1906, 232, 1414, 476, 1221, -2168
0.007994, -1906, 232, 1414, 476, 1221, -2168
0.008131, -1906, 232, 1414, 476, 1221, -2168
0.008268, -1906, 232, 1414, 476, 1221, -2168
0.008405, -1351, 261, 1453, 228, 919, -910
0.008542, -1351, 261, 1453, 228, 919, -910
0.008679, -1351, 261, 1453, 228, 919, -910
0.008815, -1351, 261, 1453, 228, 919, -910
0.008952, -1351, 261, 1453, 228, 919, -910
0.009089, -1351, 261, 1453, 228, 919, -910
0.009226, -1351, 261, 1453, 228, 919, -910
0.009363, -1351, 261, 1453, 228, 919, -910
0.009500, -951, 270, 1682, -198, 500, -36
0.009637, -951, 270, 1682, -198, 500, -36
0.009774, -951, 270, 1682, -198, 500, -36
0.009911, -951, 270, 1682, -198, 500, -36
0.010048, -951, 270, 1682, -198, 500, -36
0.010184, -951, 270, 1682, -198, 500, -36
0.010321, -951, 270, 1682, -198, 500, -36
0.010458, -415, 407, 1759, -629, 141, 597
0.010596, -415, 407, 1759, -629, 141, 597
0.010732, -415, 407, 1759, -629, 141, 597
0.010869, -415, 407, 1759, -629, 141, 597
0.011006, -415, 407, 1759, -629, 141, 597
0.011143, -415, 407, 1759, -629, 141, 597
0.011280, -415, 407, 1759, -629, 141, 597
0.011416, 251, 511, 1980, -927, -120, 797
0.011553, 251, 511, 1980, -927, -120, 797
0.011690, 251, 511, 1980, -927, -120, 797
0.011827, 251, 511, 1980, -927, -120, 797
0.011964, 251, 511, 1980, -927, -120, 797
0.012101, 251, 511, 1980, -927, -120, 797
0.012237, 251, 511, 1980, -927, -120, 797
0.012374, 251, 511, 1980, -927, -120, 797
0.012511, 368, 455, 2075, -1040, -222, 678
0.012648, 368, 455, 2075, -1040, -222, 678
0.012785, 368, 455, 2075, -1040, -222, 678
0.012922, 368, 455, 2075, -1040, -222, 678
0.013059, 368, 455, 2075, -1040, -222, 678
0.013226, 368, 455, 2075, -1040, -222, 678
0.013369, 368, 455, 2075, -1040, -222, 678
0.013506, 397, 381, 1782, -1123, -245, 573
0.013644, 397, 381, 1782, -1123, -245, 573
0.013780, 397, 381, 1782, -1123, -245, 573
0.013917, 397, 381, 1782, -1123, -245, 573
0.014054, 397, 381, 1782, -1123, -245, 573
0.014191, 397, 381, 1782, -1123, -245, 573
0.014328, 397, 381, 1782, -1123, -245, 573
0.014465, 549, 467, 1671, -1263, -280, 446
0.014602, 549, 467, 1671, -1263, -280, 446
0.014739, 549, 467, 1671, -1263, -280, 446
0.014876, 549, 467, 1671, -1263, -280, 446
0.015013, 549, 467, 1671, -1263, -280, 446
0.015149, 549, 467, 1671, -1263, -280, 446
0.015286, 549, 467, 1671, -1263, -280, 446
0.015423, 549, 467, 1671, -1263, -280, 446
0.015560, 687, 573, 1937, -1333, -263, 230
0.015697, 687, 573, 1937, -1333, -263, 230
0.015834, 687, 573, 1937, -1333, -263, 230
0.015971, 687, 573, 1937, -1333, -263, 230
0.016108, 687, 573, 1937, -1333, -263, 230
0.016244, 687, 573, 1937, -1333, -263, 230
0.016381, 687, 573, 1937, -1333, -263, 230
0.016518, 464, 421, 2299, -1213, -106, 23
0.016655, 464, 421, 2299, -1213, -106, 23
0.016792, 464, 421, 2299, -1213, -106, 23
0.016929, 464, 421, 2299, -1213, -106, 23
0.017065, 464, 421, 2299, -1213, -106, 23
0.017202, 464, 421, 2299, -1213, -106, 23
0.017339, 464, 421, 2299, -1213, -106, 23
0.017476, 464, 421, 2299, -1213, -106, 23
0.017613, 170, 269, 2510, -869, 142, 35
0.017750, 170, 269, 2510, -869, 142, 35
0.017886, 170, 269, 2510, -869, 142, 35
0.018023, 170, 269, 2510, -869, 142, 35
0.018160, 170, 269, 2510, -869, 142, 35
0.018297, 170, 269, 2510, -869, 142, 35
0.018434, 170, 269, 2510, -869, 142, 35
0.018571, 121, 321, 2433, -492, 355, 163
0.018708, 121, 321, 2433, -492, 355, 163
0.018845, 121, 321, 2433, -492, 355, 163
0.018982, 121, 321, 2433, -492, 355, 163
0.019118, 121, 321, 2433, -492, 355, 163
0.019255, 121, 321, 2433, -492, 355, 163
0.019392, 121, 321, 2433, -492, 355, 163
0.019529, -216, 335, 2367, -231, 472, 293
0.019666, -216, 335, 2367, -231, 472, 293
0.019803, -216, 335, 2367, -231, 472, 293
0.019939, -216, 335, 2367, -231, 472, 293
0.020076, -216, 335, 2367, -231, 472, 293
0.020213, -216, 335, 2367, -231, 472, 293
0.020350, -216, 335, 2367, -231, 472, 293
0.020487, -216, 335, 2367, -231, 472, 293
0.020623, -457, 238, 2299, -11, 417, 608
0.020760, -457, 238, 2299, -11, 417, 608
0.020897, -457, 238, 2299, -11, 417, 608
0.021034, -457, 238, 2299, -11, 417, 608
0.021171, -457, 238, 2299, -11, 417, 608
0.021308, -457, 238, 2299, -11, 417, 608
0.021444, -457, 238, 2299, -11, 417, 608
0.021581, 114, 227, 1910, 68, 139, 865
0.021718, 114, 227, 1910, 68, 139, 865
0.021855, 114, 227, 1910, 68, 139, 865
0.021992, 114, 227, 1910, 68, 139, 865
0.022129, 114, 227, 1910, 68, 139, 865
0.022265, 114, 227, 1910, 68, 139, 865
0.022402, 114, 227, 1910, 68, 139, 865
0.022539, 114, 227, 1910, 68, 139, 865
0.022676, 443, 285, 1427, -186, -232, 698
0.022813, 443, 285, 1427, -186, -232, 698
0.022950, 443, 285, 1427, -186, -232, 698
0.023087, 443, 285, 1427, -186, -232, 698
0.023224, 443, 285, 1427, -186, -232, 698
0.023360, 443, 285, 1427, -186, -232, 698
0.023498, 443, 285, 1427, -186, -232, 698
0.023635, -745, 193, 1413, -646, -423, 662
0.023772, -745, 193, 1413, -646, -423, 662
0.023909, -745, 193, 1413, -646, -423, 662
0.024046, -745, 193, 1413, -646, -423, 662
0.024182, -745, 193, 1413, -646, -423, 662
0.024319, -745, 193, 1413, -646, -423, 662
0.024456, -745, 193, 1413, -646, -423, 662
0.024593, -1648, 182, 1685, -938, -420, 1552
0.024731, -1648, 182, 1685, -938, -420, 1552
0.024868, -1648, 182, 1685, -938, -420, 1552
0.025005, -1648, 182, 1685, -938, -420, 1552
0.025141, -1648, 182, 1685, -938, -420, 1552
0.025278, -1648, 182, 1685, -938, -420, 1552
0.025415, -1648, 182, 1685, -938, -420, 1552
0.025552, -1648, 182, 1685, -938, -420, 1552
0.025689, 522, 455, 1951, -1006, -584, 2439
0.025826, 522, 455, 1951, -1006, -584, 2439
0.025963, 522, 455, 1951, -1006, -584, 2439
0.026100, 522, 455, 1951, -1006, -584, 2439
0.026236, 522, 455, 1951, -1006, -584, 2439
0.026373, 522, 455, 1951, -1006, -584, 2439
0.026518, 522, 455, 1951, -1006, -584, 2439
0.026656, 3471, 564, 2253, -1037, -870, 1517
0.026793, 3471, 564, 2253, -1037, -870, 1517
0.026930, 3471, 564, 2253, -1037, -870, 1517
0.027067, 3471, 564, 2253, -1037, -870, 1517
0.027204, 3471, 564, 2253, -1037, -870, 1517
