Time, ax, ay, az, gx, gy, gz
0.000015, -600, 435, 1805, 1221, -485, 1796
0.000182, -600, 435, 1805, 1221, -485, 1796
0.000321, -600, 435, 1805, 1221, -485, 1796
0.000458, 737, 330, 1803, 820, -1493, 1854
0.000598, 737, 330, 1803, 820, -1493, 1854
0.000740, 737, 330, 1803, 820, -1493, 1854
0.000879, 737, 330, 1803, 820, -1493, 1854
0.001018, 737, 330, 1803, 820, -1493, 1854
0.001157, 737, 330, 1803, 820, -1493, 1854
0.001294, 737, 330, 1803, 820, -1493, 1854
0.001431, 871, 297, 2046, 615, -2175, 1304
0.001568, 871, 297, 2046, 615, -2175, 1304
0.001705, 871, 297, 2046, 615, -2175, 1304
0.001842, 871, 297, 2046, 615, -2175, 1304
0.001979, 871, 297, 2046, 615, -2175, 1304
0.002116, 871, 297, 2046, 615, -2175, 1304
0.002253, 871, 297, 2046, 615, -2175, 1304
0.002390, 441, 268, 2195, 696, -2349, 929
0.002527, 441, 268, 2195, 696, -2349, 929
0.002664, 441, 268, 2195, 696, -2349, 929
0.002802, 441, 268, 2195, 696, -2349, 929
0.002939, 441, 268, 2195, 696, -2349, 929
0.003077, 441, 268, 2195, 696, -2349, 929
0.003214, 441, 268, 2195, 696, -2349, 929
0.003351, 441, 268, 2195, 696, -2349, 929
0.003487, 564, 263, 2004, 860, -2170, 804
0.003624, 564, 263, 2004, 860, -2170, 804
0.003761, 564, 263, 2004, 860, -2170, 804
0.003898, 564, 263, 2004, 860, -2170, 804
0.004035, 564, 263, 2004, 860, -2170, 804
0.004172, 564, 263, 2004, 860, -2170, 804
0.004310, 564, 263, 2004, 860, -2170, 804
0.004456, 1200, 296, 1743, 881, -1849, 488
0.004600, 1200, 296, 1743, 881, -1849, 488
0.004738, 1200, 296, 1743, 881, -1849, 488
0.004876, 1200, 296, 1743, 881, -1849, 488
0.005013, 1200, 296, 1743, 881, -1849, 488
0.005149, 1200, 296, 1743, 881, -1849, 488
0.005286, 1200, 296, 1743, 881, -1849, 488
0.005423, 1200, 296, 1743, 881, -1849, 488
0.005560, 1532, 305, 1774, 796, -1405, -206
0.005697, 1532, 305, 1774, 796, -1405, -206
0.005834, 1532, 305, 1774, 796, -1405, -206
0.005971, 1532, 305, 1774, 796, -1405, -206
0.006108, 1532, 305, 1774, 796, -1405, -206
0.006246, 1532, 305, 1774, 796, -1405, -206
0.006382, 1532, 305, 1774, 796, -1405, -206
0.006519, 1082, 309, 1932, 784, -725, -908
0.006656, 1082, 309, 1932, 784, -725, -908
0.006793, 1082, 309, 1932, 784, -725, -908
0.006930, 1082, 309, 1932, 784, -725, -908
0.007067, 1082, 309, 1932, 784, -725, -908
0.007203, 1082, 309, 1932, 784, -725, -908
0.007340, 1082, 309, 1932, 784, -725, -908
0.007477, 573, 278, 1989, 850, 64, -1247
0.007614, 573, 278, 1989, 850, 64, -1247
0.007751, 573, 278, 1989, 850, 64, -1247
0.007888, 573, 278, 1989, 850, 64, -1247
0.008025, 573, 278, 1989, 850, 64, -1247
0.008162, 573, 278, 1989, 850, 64, -1247
0.008293, 573, 278, 1989, 850, 64, -1247
0.008433, 573, 278, 1989, 850, 64, -1247
0.008570, 536, 188, 2041, 931, 620, -1401
0.008707, 536, 188, 2041, 931, 620, -1401
0.008844, 536, 188, 2041, 931, 620, -1401
0.008981, 536, 188, 2041, 931, 620, -1401
0.009117, 536, 188, 2041, 931, 620, -1401
0.009254, 536, 188, 2041, 931, 620, -1401
0.009391, 536, 188, 2041, 931, 620, -1401
0.009527, 798, 124, 2091, 1021, 819, -1629
0.009664, 798, 124, 2091, 1021, 819, -1629
0.009801, 798, 124, 2091, 1021, 819, -1629
0.009938, 798, 124, 2091, 1021, 819, -1629
0.010074, 798, 124, 2091, 1021, 819, -1629
0.010211, 798, 124, 2091, 1021, 819, -1629
0.010347, 798, 124, 2091, 1021, 819, -1629
0.010484, 798, 124, 2091, 1021, 819, -1629
0.010621, 1387, 187, 2128, 1120, 802, -2124
0.010758, 1387, 187, 2128, 1120, 802, -2124
0.010889, 1387, 187, 2128, 1120, 802, -2124
0.011026, 1387, 187, 2128, 1120, 802, -2124
0.011163, 1387, 187, 2128, 1120, 802, -2124
0.011300, 1387, 187, 2128, 1120, 802, -2124
0.011436, 1387, 187, 2128, 1120, 802, -2124
0.011573, 1372, 257, 2141, 1268, 792, -2959
0.011710, 1372, 257, 2141, 1268, 792, -2959
0.011847, 1372, 257, 2141, 1268, 792, -2959
0.011984, 1372, 257, 2141, 1268, 792, -2959
0.012120, 1372, 257, 2141, 1268, 792, -2959
0.012257, 1372, 257, 2141, 1268, 792, -2959
0.012394, 1372, 257, 2141, 1268, 792, -2959
0.012530, 41, 184, 2116, 1467, 936, -3472
0.012667, 41, 184, 2116, 1467, 936, -3472
0.012804, 41, 184, 2116, 1467, 936, -3472
0.012941, 41, 184, 2116, 1467, 936, -3472
0.013077, 41, 184, 2116, 1467, 936, -3472
0.013255, 41, 184, 2116, 1467, 936, -3472
0.013404, 41, 184, 2116, 1467, 936, -3472
0.013541, -999, 112, 2228, 1706, 1084, -3073
0.013678, -999, 112, 2228, 1706, 1084, -3073
0.013815, -999, 112, 2228, 1706, 1084, -3073
0.013952, -999, 112, 2228, 1706, 1084, -3073
0.014090, -999, 112, 2228, 1706, 1084, -3073
0.014226, -999, 112, 2228, 1706, 1084, -3073
0.014363, -999, 112, 2228, 1706, 1084, -3073
