Time, ax, ay, az, gx, gy, gz
0.000016, 2860, 1234, 4491, 3519, 2127, -8441
0.000180, 2860, 1234, 4491, 3519, 2127, -8441
0.000319, 2860, 1234, 4491, 3519, 2127, -8441
0.000456, 2860, 1234, 4491, 3519, 2127, -8441
0.000593, 4003, 998, 3829, 4765, 2858, -10713
0.000732, 4003, 998, 3829, 4765, 2858, -10713
0.000865, 4003, 998, 3829, 4765, 2858, -10713
0.001003, 4003, 998, 3829, 4765, 2858, -10713
0.001140, 4003, 998, 3829, 4765, 2858, -10713
0.001277, 4003, 998, 3829, 4765, 2858, -10713
0.001414, 4003, 998, 3829, 4765, 2858, -10713
0.001550, 4003, 998, 3829, 4765, 2858, -10713
0.001687, -4961, -1368, -393, 4936, 3446, -12109
0.001824, -4961, -1368, -393, 4936, 3446, -12109
0.001961, -4961, -1368, -393, 4936, 3446, -12109
0.002098, -4961, -1368, -393, 4936, 3446, -12109
0.002234, -4961, -1368, -393, 4936, 3446, -12109
0.002371, -4961, -1368, -393, 4936, 3446, -12109
0.002508, -4961, -1368, -393, 4936, 3446, -12109
0.002647, -15844, -900, -3592, 3169, 2520, -6705
0.002784, -15844, -900, -3592, 3169, 2520, -6705
0.002921, -15844, -900, -3592, 3169, 2520, -6705
0.003058, -15844, -900, -3592, 3169, 2520, -6705
0.003194, -15844, -900, -3592, 3169, 2520, -6705
0.003331, -15844, -900, -3592, 3169, 2520, -6705
0.003468, -15844, -900, -3592, 3169, 2520, -6705
0.003605, -11312, 672, 213, 1018, -54, 2826
0.003742, -11312, 672, 213, 1018, -54, 2826
0.003879, -11312, 672, 213, 1018, -54, 2826
0.004016, -11312, 672, 213, 1018, -54, 2826
0.004152, -11312, 672, 213, 1018, -54, 2826
0.004289, -11312, 672, 213, 1018, -54, 2826
0.004426, -11312, 672, 213, 1018, -54, 2826
0.004563, -11312, 672, 213, 1018, -54, 2826
0.004699, -259, 434, 3201, 173, -2318, 6968
0.004836, -259, 434, 3201, 173, -2318, 6968
0.004973, -259, 434, 3201, 173, -2318, 6968
0.005110, -259, 434, 3201, 173, -2318, 6968
0.005249, -259, 434, 3201, 173, -2318, 6968
0.005387, -259, 434, 3201, 173, -2318, 6968
0.005524, -259, 434, 3201, 173, -2318, 6968
0.005660, 1314, 71, 2311, -209, -3272, 5896
0.005797, 1314, 71, 2311, -209, -3272, 5896
0.005934, 1314, 71, 2311, -209, -3272, 5896
0.006071, 1314, 71, 2311, -209, -3272, 5896
0.006208, 1314, 71, 2311, -209, -3272, 5896
0.006347, 1314, 71, 2311, -209, -3272, 5896
0.006484, 1314, 71, 2311, -209, -3272, 5896
0.006621, 1314, 71, 2311, -209, -3272, 5896
0.006759, -622, 178, 2144, -971, -3355, 5680
0.006896, -622, 178, 2144, -971, -3355, 5680
0.007033, -622, 178, 2144, -971, -3355, 5680
0.007170, -622, 178, 2144, -971, -3355, 5680
0.007307, -622, 178, 2144, -971, -3355, 5680
0.007444, -622, 178, 2144, -971, -3355, 5680
0.007581, -622, 178, 2144, -971, -3355, 5680
0.007717, -275, 230, 2195, -1537, -3193, 6371
0.007855, -275, 230, 2195, -1537, -3193, 6371
0.007991, -275, 230, 2195, -1537, -3193, 6371
0.008128, -275, 230, 2195, -1537, -3193, 6371
0.008265, -275, 230, 2195, -1537, -3193, 6371
0.008402, -275, 230, 2195, -1537, -3193, 6371
0.008539, -275, 230, 2195, -1537, -3193, 6371
