Time, ax, ay, az, gx, gy, gz
0.000017, 2670, 492, 1762, 1058, -1657, 3437
0.000183, 2670, 492, 1762, 1058, -1657, 3437
0.000321, 2670, 492, 1762, 1058, -1657, 3437
0.000459, 2670, 492, 1762, 1058, -1657, 3437
0.000597, 2670, 492, 1762, 1058, -1657, 3437
0.000736, 3229, -27, 1982, 472, -2083, 1304
0.000876, 3229, -27, 1982, 472, -2083, 1304
0.001013, 3229, -27, 1982, 472, -2083, 1304
0.001146, 3229, -27, 1982, 472, -2083, 1304
0.001283, 3229, -27, 1982, 472, -2083, 1304
0.001420, 3229, -27, 1982, 472, -2083, 1304
0.001556, 3229, -27, 1982, 472, -2083, 1304
0.001688, 2370, 246, 2128, 405, -1897, -703
0.001825, 2370, 246, 2128, 405, -1897, -703
0.001962, 2370, 246, 2128, 405, -1897, -703
0.002099, 2370, 246, 2128, 405, -1897, -703
0.002236, 2370, 246, 2128, 405, -1897, -703
0.002373, 2370, 246, 2128, 405, -1897, -703
0.002509, 2370, 246, 2128, 405, -1897, -703
0.002647, 2370, 246, 2128, 405, -1897, -703
0.002783, 1615, 452, 2080, 799, -1253, -2087
0.002921, 1615, 452, 2080, 799, -1253, -2087
0.003057, 1615, 452, 2080, 799, -1253, -2087
0.003194, 1615, 452, 2080, 799, -1253, -2087
0.003331, 1615, 452, 2080, 799, -1253, -2087
0.003470, 1615, 452, 2080, 799, -1253, -2087
0.003607, 1615, 452, 2080, 799, -1253, -2087
0.003744, -38, 264, 2004, 1290, -169, -2747
0.003881, -38, 264, 2004, 1290, -169, -2747
0.004018, -38, 264, 2004, 1290, -169, -2747
0.004155, -38, 264, 2004, 1290, -169, -2747
0.004292, -38, 264, 2004, 1290, -169, -2747
0.004429, -38, 264, 2004, 1290, -169, -2747
0.004566, -38, 264, 2004, 1290, -169, -2747
0.004702, -2022, 184, 2078, 1697, 910, -2088
0.004840, -2022, 184, 2078, 1697, 910, -2088
0.004977, -2022, 184, 2078, 1697, 910, -2088
0.005113, -2022, 184, 2078, 1697, 910, -2088
0.005252, -2022, 184, 2078, 1697, 910, -2088
0.005389, -2022, 184, 2078, 1697, 910, -2088
0.005526, -2022, 184, 2078, 1697, 910, -2088
0.005663, -2022, 184, 2078, 1697, 910, -2088
0.005800, -2833, 327, 2006, 1933, 1347, -356
0.005937, -2833, 327, 2006, 1933, 1347, -356
0.006074, -2833, 327, 2006, 1933, 1347, -356
0.006211, -2833, 327, 2006, 1933, 1347, -356
0.006348, -2833, 327, 2006, 1933, 1347, -356
0.006481, -2833, 327, 2006, 1933, 1347, -356
0.006618, -2833, 327, 2006, 1933, 1347, -356
0.006755, -1929, 394, 1778, 1808, 1011, 1450
0.006892, -1929, 394, 1778, 1808, 1011, 1450
0.007029, -1929, 394, 1778, 1808, 1011, 1450
0.007166, -1929, 394, 1778, 1808, 1011, 1450
0.007303, -1929, 394, 1778, 1808, 1011, 1450
0.007440, -1929, 394, 1778, 1808, 1011, 1450
0.007577, -1929, 394, 1778, 1808, 1011, 1450
0.007714, -1929, 394, 1778, 1808, 1011, 1450
0.007851, 1247, 369, 1875, 1339, 33, 2085
0.007988, 1247, 369, 1875, 1339, 33, 2085
0.008125, 1247, 369, 1875, 1339, 33, 2085
0.008262, 1247, 369, 1875, 1339, 33, 2085
0.008399, 1247, 369, 1875, 1339, 33, 2085
0.008536, 1247, 369, 1875, 1339, 33, 2085
0.008673, 1247, 369, 1875, 1339, 33, 2085
0.008809, 3540, 588, 2239, 891, -938, 573
0.008946, 3540, 588, 2239, 891, -938, 573
0.009083, 3540, 588, 2239, 891, -938, 573
0.009220, 3540, 588, 2239, 891, -938, 573
0.009357, 3540, 588, 2239, 891, -938, 573
0.009494, 3540, 588, 2239, 891, -938, 573
0.009631, 3540, 588, 2239, 891, -938, 573
0.009768, 1917, 553, 2258, 785, -942, -1551
0.009905, 1917, 553, 2258, 785, -942, -1551
