Time, ax, ay, az, gx, gy, gz
0.000016, -357, 567, 2023, -1540, 1791, 2146
0.000187, -357, 567, 2023, -1540, 1791, 2146
0.000327, -357, 567, 2023, -1540, 1791, 2146
0.000465, -357, 567, 2023, -1540, 1791, 2146
0.000604, -357, 567, 2023, -1540, 1791, 2146
0.000736, -357, 567, 2023, -1540, 1791, 2146
0.000873, -61, 523, 1994, -1874, 1544, 2386
0.001010, -61, 523, 1994, -1874, 1544, 2386
0.001143, -61, 523, 1994, -1874, 1544, 2386
0.001280, -61, 523, 1994, -1874, 1544, 2386
0.001417, -61, 523, 1994, -1874, 1544, 2386
0.001554, -61, 523, 1994, -1874, 1544, 2386
0.001690, -61, 523, 1994, -1874, 1544, 2386
0.001823, -61, 523, 1994, -1874, 1544, 2386
0.001959, 1255, 490, 1990, -2136, 867, 2171
0.002096, 1255, 490, 1990, -2136, 867, 2171
0.002233, 1255, 490, 1990, -2136, 867, 2171
0.002370, 1255, 490, 1990, -2136, 867, 2171
0.002506, 1255, 490, 1990, -2136, 867, 2171
0.002643, 1255, 490, 1990, -2136, 867, 2171
0.002780, 1255, 490, 1990, -2136, 867, 2171
0.002917, 2880, 453, 2126, -2286, 123, 934
0.003054, 2880, 453, 2126, -2286, 123, 934
0.003191, 2880, 453, 2126, -2286, 123, 934
0.003328, 2880, 453, 2126, -2286, 123, 934
0.003464, 2880, 453, 2126, -2286, 123, 934
0.003601, 2880, 453, 2126, -2286, 123, 934
0.003739, 2880, 453, 2126, -2286, 123, 934
0.003876, 3732, 391, 2726, -2134, -323, -1204
0.004013, 3732, 391, 2726, -2134, -323, -1204
0.004150, 3732, 391, 2726, -2134, -323, -1204
0.004287, 3732, 391, 2726, -2134, -323, -1204
0.004423, 3732, 391, 2726, -2134, -323, -1204
0.004560, 3732, 391, 2726, -2134, -323, -1204
0.004697, 3732, 391, 2726, -2134, -323, -1204
0.004834, 3732, 391, 2726, -2134, -323, -1204
0.004970, 3721, 291, 2856, -1447, -265, -3612
0.005107, 3721, 291, 2856, -1447, -265, -3612
0.005245, 3721, 291, 2856, -1447, -265, -3612
0.005383, 3721, 291, 2856, -1447, -265, -3612
0.005520, 3721, 291, 2856, -1447, -265, -3612
0.005657, 3721, 291, 2856, -1447, -265, -3612
0.005793, 3721, 291, 2856, -1447, -265, -3612
0.005930, 3811, 238, 1423, -847, 169, -5949
0.006067, 3811, 238, 1423, -847, 169, -5949
0.006204, 3811, 238, 1423, -847, 169, -5949
0.006341, 3811, 238, 1423, -847, 169, -5949
0.006478, 3811, 238, 1423, -847, 169, -5949
0.006615, 3811, 238, 1423, -847, 169, -5949
0.006752, 3811, 238, 1423, -847, 169, -5949
0.006889, 3811, 238, 1423, -847, 169, -5949
0.007025, 3270, 235, 260, -1064, 733, -8288
0.007162, 3270, 235, 260, -1064, 733, -8288
0.007299, 3270, 235, 260, -1064, 733, -8288
0.007436, 3270, 235, 260, -1064, 733, -8288
0.007572, 3270, 235, 260, -1064, 733, -8288
0.007709, 3270, 235, 260, -1064, 733, -8288
0.007846, 3270, 235, 260, -1064, 733, -8288
0.007982, 7, 213, 1238, -1388, 1635, -9589
0.008119, 7, 213, 1238, -1388, 1635, -9589
0.008256, 7, 213, 1238, -1388, 1635, -9589
0.008393, 7, 213, 1238, -1388, 1635, -9589
0.008529, 7, 213, 1238, -1388, 1635, -9589
0.008666, 7, 213, 1238, -1388, 1635, -9589
0.008803, 7, 213, 1238, -1388, 1635, -9589
0.008940, -3796, 487, 2927, -706, 2952, -8328
0.009076, -3796, 487, 2927, -706, 2952, -8328
0.009213, -3796, 487, 2927, -706, 2952, -8328
0.009350, -3796, 487, 2927, -706, 2952, -8328
0.009486, -3796, 487, 2927, -706, 2952, -8328
0.009623, -3796, 487, 2927, -706, 2952, -8328
0.009760, -3796, 487, 2927, -706, 2952, -8328
0.009896, -3796, 487, 2927, -706, 2952, -8328
0.010033, -5462, 809, 3048, 587, 4105, -5004
0.010170, -5462, 809, 3048, 587, 4105, -5004
0.010306, -5462, 809, 3048, 587, 4105, -5004
0.010443, -5462, 809, 3048, 587, 4105, -5004
0.010580, -5462, 809, 3048, 587, 4105, -5004
0.010716, -5462, 809, 3048, 587, 4105, -5004
0.010853, -5462, 809, 3048, 587, 4105, -5004
0.010989, -5125, 739, 1855, 1007, 4298, -1193
0.011126, -5125, 739, 1855, 1007, 4298, -1193
0.011263, -5125, 739, 1855, 1007, 4298, -1193
0.011400, -5125, 739, 1855, 1007, 4298, -1193
0.011536, -5125, 739, 1855, 1007, 4298, -1193
0.011673, -5125, 739, 1855, 1007, 4298, -1193
0.011810, -5125, 739, 1855, 1007, 4298, -1193
0.011947, -5125, 739, 1855, 1007, 4298, -1193
0.012083, -3386, 684, 1551, 222, 3231, 1896
0.012220, -3386, 684, 1551, 222, 3231, 1896
0.012357, -3386, 684, 1551, 222, 3231, 1896
0.012493, -3386, 684, 1551, 222, 3231, 1896
0.012771, -3386, 684, 1551, 222, 3231, 1896
0.012920, -3386, 684, 1551, 222, 3231, 1896
0.013058, -1905, 725, 2121, -827, 1576, 3719
0.013195, -1905, 725, 2121, -827, 1576, 3719
0.013332, -1905, 725, 2121, -827, 1576, 3719
0.013469, -1905, 725, 2121, -827, 1576, 3719
0.013606, -1905, 725, 2121, -827, 1576, 3719
0.013743, -1905, 725, 2121, -827, 1576, 3719
0.013879, -1905, 725, 2121, -827, 1576, 3719
