Time, ax, ay, az, gx, gy, gz
0.000026, -2556, 211, 1594, 2731, 2910, -4777
0.000215, -2556, 211, 1594, 2731, 2910, -4777
0.000369, -2556, 211, 1594, 2731, 2910, -4777
0.000510, -2556, 211, 1594, 2731, 2910, -4777
0.000655, -2556, 211, 1594, 2731, 2910, -4777
0.000821, -2556, 211, 1594, 2731, 2910, -4777
0.001011, -4711, 17, 1145, 2385, 2258, -2754
0.001172, -4711, 17, 1145, 2385, 2258, -2754
0.001323, -4711, 17, 1145, 2385, 2258, -2754
0.001466, -4711, 17, 1145, 2385, 2258, -2754
0.001607, -4711, 17, 1145, 2385, 2258, -2754
0.001752, -4711, 17, 1145, 2385, 2258, -2754
0.001894, -4711, 17, 1145, 2385, 2258, -2754
0.002038, -5939, -124, 708, 1667, 1091, 507
0.002187, -5939, -124, 708, 1667, 1091, 507
0.002327, -5939, -124, 708, 1667, 1091, 507
0.002468, -5939, -124, 708, 1667, 1091, 507
0.002611, -5939, -124, 708, 1667, 1091, 507
0.002758, -5939, -124, 708, 1667, 1091, 507
0.002900, -5939, -124, 708, 1667, 1091, 507
0.003054, -3931, -127, 887, 637, -708, 3838
0.003212, -3931, -127, 887, 637, -708, 3838
0.003359, -3931, -127, 887, 637, -708, 3838
0.003505, -3931, -127, 887, 637, -708, 3838
0.003652, -3931, -127, 887, 637, -708, 3838
0.003808, -3931, -127, 887, 637, -708, 3838
0.003957, -1340, 573, 541, -552, -2578, 5487
0.004102, -1340, 573, 541, -552, -2578, 5487
0.004245, -1340, 573, 541, -552, -2578, 5487
0.004390, -1340, 573, 541, -552, -2578, 5487
0.004530, -1340, 573, 541, -552, -2578, 5487
0.004670, -1340, 573, 541, -552, -2578, 5487
0.004808, -1340, 573, 541, -552, -2578, 5487
0.004947, -1340, 573, 541, -552, -2578, 5487
0.005087, -1005, 1221, -270, -2258, -3727, 5900
0.005344, -1005, 1221, -270, -2258, -3727, 5900
0.005498, -1005, 1221, -270, -2258, -3727, 5900
0.005641, -1005, 1221, -270, -2258, -3727, 5900
0.005779, -1005, 1221, -270, -2258, -3727, 5900
0.005918, -1005, 1221, -270, -2258, -3727, 5900
0.006058, -379, 1047, 233, -4072, -4227, 6339
0.006201, -379, 1047, 233, -4072, -4227, 6339
0.006344, -379, 1047, 233, -4072, -4227, 6339
0.006485, -379, 1047, 233, -4072, -4227, 6339
0.006625, -379, 1047, 233, -4072, -4227, 6339
0.006764, -379, 1047, 233, -4072, -4227, 6339
0.006902, -379, 1047, 233, -4072, -4227, 6339
0.007039, 2811, 237, 2733, -4858, -4416, 6057
0.007181, 2811, 237, 2733, -4858, -4416, 6057
0.007319, 2811, 237, 2733, -4858, -4416, 6057
0.007456, 2811, 237, 2733, -4858, -4416, 6057
0.007594, 2811, 237, 2733, -4858, -4416, 6057
0.007731, 2811, 237, 2733, -4858, -4416, 6057
