Time, ax, ay, az, gx, gy, gz
0.149193, -519, 126, 1871, 186, 9184, 745
0.150459, -509, 120, 1867, 196, 9196, 733
0.151726, -506, 123, 1854, 210, 9207, 721
0.153500, -513, 129, 1821, 250, 9210, 669
0.155313, -525, 129, 1813, 262, 9205, 644
0.156540, -544, 110, 1788, 269, 9198, 621
0.158061, -583, 113, 1772, 268, 9173, 555
0.159327, -606, 104, 1759, 267, 9155, 528
0.160852, -646, 104, 1743, 268, 9138, 510
0.162369, -678, 100, 1744, 260, 9098, 491
0.163635, -701, 100, 1745, 249, 9077, 478
0.164902, -725, 92, 1755, 234, 9064, 471
0.166168, -746, 87, 1765, 198, 9053, 466
0.167436, -763, 77, 1765, 182, 9052, 469
0.168703, -786, 64, 1771, 166, 9061, 477
0.171237, -810, 53, 1785, 128, 9127, 530
0.172359, -832, 51, 1782, 115, 9154, 556
0.173517, -850, 52, 1784, 100, 9184, 592
0.174784, -865, 54, 1788, 90, 9216, 630
0.176051, -882, 53, 1791, 81, 9246, 671
0.177318, -892, 58, 1796, 58, 9305, 769
0.178429, -908, 61, 1795, 46, 9330, 816
0.179598, -932, 60, 1807, 35, 9353, 865
0.180709, -936, 60, 1814, 28, 9377, 920
0.181879, -953, 59, 1820, 20, 9396, 976
0.182991, -960, 62, 1825, 11, 9414, 1032
0.184159, -974, 58, 1843, 6, 9438, 1092
0.185451, -980, 52, 1842, 3, 9482, 1207
0.186693, -990, 46, 1844, 5, 9501, 1266
0.187961, -991, 53, 1846, 11, 9524, 1323
0.189075, -992, 44, 1849, 19, 9551, 1375
0.190240, -996, 50, 1845, 25, 9578, 1428
0.191351, -999, 51, 1857, 30, 9606, 1482
0.192521, -997, 45, 1859, 57, 9677, 1587
0.193634, -999, 50, 1860, 74, 9719, 1643
0.194802, -989, 44, 1861, 92, 9762, 1699
0.195913, -983, 39, 1858, 115, 9805, 1752
0.197336, -961, 22, 1839, 146, 9850, 1799
0.198663, -954, 11, 1818, 222, 9928, 1871
0.201199, -924, 4, 1779, 306, 9994, 1896
0.202403, -928, 2, 1749, 350, 10021, 1889
0.203923, -925, 5, 1721, 435, 10080, 1830
0.205190, -932, 16, 1700, 471, 10105, 1787
0.206312, -935, 22, 1681, 501, 10123, 1741
0.207471, -936, 41, 1651, 526, 10151, 1691
0.208579, -943, 53, 1635, 545, 10188, 1641
0.209751, -948, 66, 1615, 568, 10254, 1549
0.210852, -950, 81, 1611, 572, 10288, 1503
0.212031, -957, 90, 1598, 571, 10313, 1460
0.213298, -957, 95, 1598, 562, 10333, 1418
0.214395, -957, 112, 1585, 555, 10358, 1381
0.215579, -950, 123, 1595, 552, 10381, 1349
0.216674, -937, 129, 1589, 548, 10401, 1317
0.217859, -948, 131, 1597, 533, 10442, 1259
0.218958, -939, 141, 1607, 524, 10460, 1233
0.220139, -957, 144, 1596, 514, 10480, 1204
0.221237, -959, 151, 1595, 506, 10498, 1177
0.222420, -977, 157, 1583, 504, 10513, 1153
0.223687, -983, 170, 1569, 504, 10521, 1128
0.224786, -1002, 160, 1560, 500, 10522, 1099
0.225968, -1020, 169, 1551, 482, 10520, 1045
0.227064, -1040, 172, 1543, 469, 10510, 1016
0.228248, -1052, 171, 1537, 447, 10499, 991
0.229344, -1071, 161, 1546, 425, 10489, 973
0.230529, -1080, 159, 1551, 407, 10478, 961
0.231627, -1069, 152, 1552, 389, 10470, 957
0.232809, -1077, 148, 1565, 366, 10469, 962
0.234076, -1079, 141, 1570, 323, 10490, 977
0.235343, -1091, 146, 1578, 304, 10511, 985
0.236441, -1088, 142, 1583, 285, 10538, 993
0.237623, -1082, 143, 1591, 267, 10574, 1004
0.238723, -1087, 141, 1598, 250, 10614, 1015
0.239905, -1074, 140, 1603, 241, 10657, 1024
0.241171, -1064, 142, 1607, 219, 10744, 1042
0.242438, -1074, 144, 1617, 207, 10789, 1054
0.243546, -1063, 146, 1618, 200, 10830, 1066
0.244718, -1055, 134, 1629, 193, 10873, 1076
0.245814, -1032, 111, 1631, 186, 10914, 1086
0.246999, -1012, 100, 1626, 183, 10951, 1091
0.248098, -998, 99, 1610, 187, 10987, 1085
0.249280, -988, 101, 1586, 218, 11043, 1010
0.250389, -987, 108, 1575, 247, 11058, 949
0.251560, -996, 122, 1545, 275, 11062, 875
0.252827, -998, 121, 1534, 300, 11062, 789
0.254095, -1012, 135, 1518, 327, 11059, 699
